user_id,timestamp,event,variant
225,2024-01-10,signup,A
225,2024-01-11,active,A
225,2024-01-12,active,A
225,2024-01-13,active,A
225,2024-01-14,active,A
225,2024-01-15,active,A
225,2024-01-16,active,A
226,2024-01-01,signup,A
226,2024-01-02,active,A
226,2024-01-03,active,A
226,2024-01-05,active,A
226,2024-01-06,active,A
226,2024-01-07,active,A
227,2024-01-02,signup,B
227,2024-01-03,active,B
227,2024-01-05,active,B
227,2024-01-06,active,B
227,2024-01-07,active,B
227,2024-01-08,active,B
228,2024-01-07,signup,B
228,2024-01-08,active,B
228,2024-01-10,active,B
228,2024-01-12,active,B
228,2024-01-13,active,B
229,2024-01-02,signup,A
229,2024-01-03,active,A
229,2024-01-05,active,A
229,2024-01-06,active,A
229,2024-01-07,active,A
229,2024-01-08,active,A
230,2024-01-01,signup,B
230,2024-01-03,active,B
230,2024-01-04,active,B
231,2024-01-06,signup,B
231,2024-01-07,active,B
231,2024-01-08,active,B
231,2024-01-09,active,B
231,2024-01-11,active,B
232,2024-01-11,signup,A
232,2024-01-12,active,A
232,2024-01-16,active,A
233,2024-01-07,signup,A
233,2024-01-08,active,A
233,2024-01-10,active,A
233,2024-01-12,active,A
233,2024-01-13,active,A
234,2024-01-09,signup,B
234,2024-01-10,active,B
234,2024-01-12,active,B
234,2024-01-13,active,B
235,2024-01-09,signup,A
235,2024-01-12,active,A
235,2024-01-13,active,A
235,2024-01-14,active,A
236,2024-01-01,signup,B
236,2024-01-02,active,B
236,2024-01-03,active,B
236,2024-01-05,active,B
237,2024-01-01,signup,B
237,2024-01-02,active,B
237,2024-01-03,active,B
237,2024-01-05,active,B
237,2024-01-06,active,B
238,2024-01-10,signup,A
238,2024-01-12,active,A
238,2024-01-13,active,A
238,2024-01-14,active,A
238,2024-01-16,active,A
239,2024-01-11,signup,B
239,2024-01-12,active,B
239,2024-01-13,active,B
239,2024-01-14,active,B
239,2024-01-17,active,B
240,2024-01-09,signup,B
240,2024-01-10,active,B
240,2024-01-13,active,B
240,2024-01-14,active,B
241,2024-01-05,signup,B
241,2024-01-06,active,B
241,2024-01-07,active,B
241,2024-01-08,active,B
241,2024-01-09,active,B
242,2024-01-05,signup,B
242,2024-01-06,active,B
242,2024-01-07,active,B
242,2024-01-10,active,B
242,2024-01-11,active,B
243,2024-01-04,signup,B
243,2024-01-05,active,B
243,2024-01-08,active,B
243,2024-01-09,active,B
243,2024-01-10,active,B
244,2024-01-03,signup,B
244,2024-01-04,active,B
244,2024-01-07,active,B
244,2024-01-09,active,B
245,2024-01-04,signup,A
245,2024-01-07,active,A
245,2024-01-08,active,A
246,2024-01-07,signup,A
246,2024-01-11,active,A
246,2024-01-13,active,A
247,2024-01-07,signup,A
247,2024-01-08,active,A
247,2024-01-09,active,A
247,2024-01-10,active,A
247,2024-01-11,active,A
247,2024-01-12,active,A
247,2024-01-13,active,A
248,2024-01-04,signup,A
248,2024-01-08,active,A
248,2024-01-10,active,A
249,2024-01-11,signup,B
249,2024-01-13,active,B
249,2024-01-14,active,B
249,2024-01-15,active,B
249,2024-01-16,active,B
250,2024-01-08,signup,A
250,2024-01-09,active,A
250,2024-01-10,active,A
250,2024-01-11,active,A
250,2024-01-12,active,A
250,2024-01-13,active,A
250,2024-01-14,active,A
251,2024-01-02,signup,A
251,2024-01-03,active,A
251,2024-01-04,active,A
251,2024-01-05,active,A
251,2024-01-06,active,A
251,2024-01-07,active,A
251,2024-01-08,active,A
252,2024-01-07,signup,B
252,2024-01-08,active,B
252,2024-01-09,active,B
252,2024-01-11,active,B
252,2024-01-12,active,B
253,2024-01-10,signup,B
253,2024-01-11,active,B
253,2024-01-12,active,B
253,2024-01-13,active,B
253,2024-01-14,active,B
253,2024-01-15,active,B
254,2024-01-10,signup,B
254,2024-01-11,active,B
254,2024-01-14,active,B
255,2024-01-09,signup,A
255,2024-01-11,active,A
255,2024-01-13,active,A
255,2024-01-14,active,A
255,2024-01-15,active,A
256,2024-01-03,signup,B
256,2024-01-04,active,B
256,2024-01-05,active,B
256,2024-01-09,active,B
257,2024-01-08,signup,B
257,2024-01-13,active,B
257,2024-01-14,active,B
258,2024-01-11,signup,A
258,2024-01-12,active,A
258,2024-01-13,active,A
258,2024-01-14,active,A
258,2024-01-16,active,A
258,2024-01-17,active,A
259,2024-01-04,signup,B
259,2024-01-06,active,B
259,2024-01-07,active,B
259,2024-01-08,active,B
260,2024-01-05,signup,A
260,2024-01-06,active,A
260,2024-01-07,active,A
260,2024-01-08,active,A
260,2024-01-09,active,A
260,2024-01-11,active,A
261,2024-01-05,signup,B
261,2024-01-06,active,B
261,2024-01-08,active,B
261,2024-01-09,active,B
261,2024-01-10,active,B
261,2024-01-11,active,B
262,2024-01-11,signup,B
262,2024-01-13,active,B
262,2024-01-16,active,B
263,2024-01-09,signup,B
263,2024-01-11,active,B
263,2024-01-12,active,B
263,2024-01-13,active,B
263,2024-01-15,active,B
264,2024-01-02,signup,B
264,2024-01-03,active,B
264,2024-01-04,active,B
264,2024-01-05,active,B
264,2024-01-07,active,B
264,2024-01-08,active,B
265,2024-01-06,signup,A
265,2024-01-08,active,A
265,2024-01-09,active,A
265,2024-01-10,active,A
265,2024-01-11,active,A
266,2024-01-08,signup,A
266,2024-01-09,active,A
266,2024-01-10,active,A
266,2024-01-12,active,A
266,2024-01-14,active,A
267,2024-01-02,signup,A
267,2024-01-04,active,A
267,2024-01-06,active,A
267,2024-01-07,active,A
268,2024-01-10,signup,B
268,2024-01-11,active,B
268,2024-01-15,active,B
268,2024-01-16,active,B
269,2024-01-03,signup,B
269,2024-01-04,active,B
269,2024-01-05,active,B
269,2024-01-08,active,B
269,2024-01-09,active,B
270,2024-01-04,signup,A
270,2024-01-05,active,A
270,2024-01-06,active,A
270,2024-01-07,active,A
270,2024-01-10,active,A
271,2024-01-10,signup,A
271,2024-01-11,active,A
271,2024-01-15,active,A
272,2024-01-11,signup,A
272,2024-01-12,active,A
272,2024-01-13,active,A
272,2024-01-15,active,A
273,2024-01-05,signup,B
273,2024-01-06,active,B
273,2024-01-07,active,B
273,2024-01-10,active,B
274,2024-01-04,signup,B
274,2024-01-05,active,B
274,2024-01-06,active,B
274,2024-01-07,active,B
274,2024-01-08,active,B
275,2024-01-01,signup,B
275,2024-01-02,active,B
275,2024-01-03,active,B
275,2024-01-04,active,B
275,2024-01-05,active,B
275,2024-01-06,active,B
276,2024-01-10,signup,A
276,2024-01-12,active,A
276,2024-01-15,active,A
277,2024-01-09,signup,B
277,2024-01-12,active,B
277,2024-01-13,active,B
277,2024-01-14,active,B
277,2024-01-15,active,B
278,2024-01-11,signup,B
278,2024-01-12,active,B
278,2024-01-13,active,B
278,2024-01-14,active,B
278,2024-01-15,active,B
278,2024-01-17,active,B
279,2024-01-05,signup,A
279,2024-01-06,active,A
279,2024-01-08,active,A
279,2024-01-10,active,A
279,2024-01-11,active,A
280,2024-01-01,signup,B
280,2024-01-02,active,B
280,2024-01-03,active,B
280,2024-01-04,active,B
280,2024-01-05,active,B
280,2024-01-07,active,B
281,2024-01-07,signup,A
281,2024-01-08,active,A
281,2024-01-09,active,A
281,2024-01-10,active,A
281,2024-01-11,active,A
281,2024-01-12,active,A
281,2024-01-13,active,A
282,2024-01-11,signup,A
282,2024-01-12,active,A
282,2024-01-15,active,A
282,2024-01-17,active,A
283,2024-01-03,signup,B
283,2024-01-04,active,B
283,2024-01-06,active,B
283,2024-01-07,active,B
284,2024-01-03,signup,A
284,2024-01-04,active,A
284,2024-01-05,active,A
284,2024-01-06,active,A
284,2024-01-07,active,A
284,2024-01-09,active,A
285,2024-01-03,signup,B
285,2024-01-06,active,B
285,2024-01-07,active,B
285,2024-01-08,active,B
286,2024-01-01,signup,B
286,2024-01-02,active,B
286,2024-01-06,active,B
286,2024-01-07,active,B
287,2024-01-01,signup,B
287,2024-01-02,active,B
287,2024-01-03,active,B
287,2024-01-04,active,B
287,2024-01-07,active,B
288,2024-01-09,signup,B
288,2024-01-11,active,B
288,2024-01-15,active,B
289,2024-01-04,signup,B
289,2024-01-05,active,B
289,2024-01-06,active,B
289,2024-01-07,active,B
289,2024-01-08,active,B
289,2024-01-09,active,B
290,2024-01-11,signup,A
290,2024-01-14,active,A
290,2024-01-15,active,A
290,2024-01-16,active,A
291,2024-01-09,signup,A
291,2024-01-10,active,A
291,2024-01-12,active,A
291,2024-01-15,active,A
292,2024-01-02,signup,B
292,2024-01-03,active,B
292,2024-01-04,active,B
292,2024-01-05,active,B
292,2024-01-06,active,B
292,2024-01-08,active,B
293,2024-01-10,signup,B
293,2024-01-11,active,B
293,2024-01-12,active,B
293,2024-01-15,active,B
293,2024-01-16,active,B
294,2024-01-01,signup,A
294,2024-01-03,active,A
294,2024-01-04,active,A
294,2024-01-06,active,A
294,2024-01-07,active,A
295,2024-01-07,signup,A
295,2024-01-08,active,A
295,2024-01-10,active,A
296,2024-01-02,signup,B
296,2024-01-04,active,B
296,2024-01-05,active,B
296,2024-01-07,active,B
296,2024-01-08,active,B
297,2024-01-11,signup,A
297,2024-01-12,active,A
297,2024-01-14,active,A
297,2024-01-15,active,A
297,2024-01-16,active,A
297,2024-01-17,active,A
298,2024-01-09,signup,A
298,2024-01-11,active,A
298,2024-01-12,active,A
298,2024-01-13,active,A
298,2024-01-14,active,A
299,2024-01-01,signup,A
299,2024-01-02,active,A
299,2024-01-05,active,A
299,2024-01-07,active,A
300,2024-01-06,signup,A
300,2024-01-07,active,A
300,2024-01-08,active,A
300,2024-01-09,active,A
300,2024-01-10,active,A
300,2024-01-11,active,A
301,2024-01-02,signup,A
301,2024-01-03,active,A
301,2024-01-04,active,A
301,2024-01-06,active,A
302,2024-01-09,signup,B
302,2024-01-12,active,B
302,2024-01-13,active,B
302,2024-01-14,active,B
302,2024-01-15,active,B
303,2024-01-02,signup,A
303,2024-01-04,active,A
303,2024-01-05,active,A
304,2024-01-10,signup,A
304,2024-01-14,active,A
304,2024-01-16,active,A
305,2024-01-06,signup,A
305,2024-01-07,active,A
305,2024-01-09,active,A
305,2024-01-10,active,A
305,2024-01-11,active,A
305,2024-01-12,active,A
306,2024-01-11,signup,B
306,2024-01-12,active,B
306,2024-01-13,active,B
306,2024-01-14,active,B
306,2024-01-15,active,B
306,2024-01-17,active,B
307,2024-01-02,signup,B
307,2024-01-03,active,B
307,2024-01-04,active,B
307,2024-01-05,active,B
307,2024-01-06,active,B
307,2024-01-08,active,B
308,2024-01-01,signup,A
308,2024-01-02,active,A
308,2024-01-05,active,A
308,2024-01-06,active,A
308,2024-01-07,active,A
309,2024-01-06,signup,B
309,2024-01-07,active,B
309,2024-01-08,active,B
309,2024-01-10,active,B
310,2024-01-06,signup,A
310,2024-01-08,active,A
310,2024-01-09,active,A
310,2024-01-11,active,A
310,2024-01-12,active,A
311,2024-01-07,signup,A
311,2024-01-08,active,A
311,2024-01-10,active,A
312,2024-01-09,signup,A
312,2024-01-10,active,A
312,2024-01-12,active,A
312,2024-01-13,active,A
312,2024-01-14,active,A
312,2024-01-15,active,A
313,2024-01-05,signup,B
313,2024-01-06,active,B
313,2024-01-07,active,B
313,2024-01-09,active,B
313,2024-01-10,active,B
314,2024-01-02,signup,A
314,2024-01-05,active,A
314,2024-01-06,active,A
314,2024-01-07,active,A
315,2024-01-11,signup,A
315,2024-01-14,active,A
315,2024-01-15,active,A
315,2024-01-16,active,A
316,2024-01-04,signup,B
316,2024-01-05,active,B
316,2024-01-07,active,B
316,2024-01-10,active,B
317,2024-01-04,signup,A
317,2024-01-07,active,A
317,2024-01-09,active,A
317,2024-01-10,active,A
318,2024-01-03,signup,A
318,2024-01-04,active,A
318,2024-01-05,active,A
318,2024-01-06,active,A
319,2024-01-08,signup,B
319,2024-01-09,active,B
319,2024-01-12,active,B
320,2024-01-09,signup,B
320,2024-01-12,active,B
320,2024-01-14,active,B
320,2024-01-15,active,B
321,2024-01-08,signup,A
321,2024-01-10,active,A
321,2024-01-12,active,A
321,2024-01-13,active,A
321,2024-01-14,active,A
322,2024-01-06,signup,A
322,2024-01-07,active,A
322,2024-01-08,active,A
322,2024-01-09,active,A
322,2024-01-11,active,A
323,2024-01-09,signup,B
323,2024-01-10,active,B
323,2024-01-11,active,B
323,2024-01-14,active,B
323,2024-01-15,active,B
324,2024-01-01,signup,A
324,2024-01-02,active,A
324,2024-01-04,active,A
324,2024-01-05,active,A
324,2024-01-06,active,A
325,2024-01-06,signup,A
325,2024-01-09,active,A
325,2024-01-10,active,A
325,2024-01-11,active,A
325,2024-01-12,active,A
326,2024-01-01,signup,B
326,2024-01-04,active,B
326,2024-01-06,active,B
326,2024-01-07,active,B
327,2024-01-11,signup,A
327,2024-01-13,active,A
327,2024-01-14,active,A
327,2024-01-15,active,A
328,2024-01-09,signup,B
328,2024-01-11,active,B
328,2024-01-13,active,B
328,2024-01-15,active,B
329,2024-01-05,signup,B
329,2024-01-06,active,B
329,2024-01-07,active,B
329,2024-01-08,active,B
330,2024-01-05,signup,B
330,2024-01-08,active,B
330,2024-01-09,active,B
330,2024-01-10,active,B
331,2024-01-06,signup,B
331,2024-01-07,active,B
331,2024-01-09,active,B
331,2024-01-10,active,B
331,2024-01-12,active,B
332,2024-01-03,signup,B
332,2024-01-04,active,B
332,2024-01-05,active,B
332,2024-01-06,active,B
332,2024-01-07,active,B
333,2024-01-10,signup,B
333,2024-01-11,active,B
333,2024-01-13,active,B
333,2024-01-14,active,B
333,2024-01-15,active,B
333,2024-01-16,active,B
334,2024-01-02,signup,B
334,2024-01-03,active,B
334,2024-01-05,active,B
334,2024-01-07,active,B
334,2024-01-08,active,B
335,2024-01-05,signup,B
335,2024-01-06,active,B
335,2024-01-07,active,B
335,2024-01-08,active,B
335,2024-01-09,active,B
335,2024-01-10,active,B
335,2024-01-11,active,B
336,2024-01-03,signup,A
336,2024-01-05,active,A
336,2024-01-07,active,A
336,2024-01-08,active,A
336,2024-01-09,active,A
337,2024-01-01,signup,B
337,2024-01-02,active,B
337,2024-01-04,active,B
337,2024-01-05,active,B
337,2024-01-06,active,B
338,2024-01-11,signup,A
338,2024-01-12,active,A
338,2024-01-17,active,A
339,2024-01-03,signup,B
339,2024-01-04,active,B
339,2024-01-05,active,B
339,2024-01-07,active,B
339,2024-01-08,active,B
339,2024-01-09,active,B
340,2024-01-09,signup,A
340,2024-01-10,active,A
340,2024-01-14,active,A
340,2024-01-15,active,A
341,2024-01-01,signup,A
341,2024-01-03,active,A
341,2024-01-04,active,A
341,2024-01-05,active,A
342,2024-01-05,signup,B
342,2024-01-06,active,B
342,2024-01-07,active,B
342,2024-01-09,active,B
342,2024-01-11,active,B
343,2024-01-03,signup,A
343,2024-01-04,active,A
343,2024-01-06,active,A
343,2024-01-07,active,A
343,2024-01-08,active,A
343,2024-01-09,active,A
344,2024-01-01,signup,A
344,2024-01-03,active,A
344,2024-01-04,active,A
344,2024-01-05,active,A
344,2024-01-07,active,A
345,2024-01-03,signup,A
345,2024-01-05,active,A
345,2024-01-06,active,A
345,2024-01-08,active,A
346,2024-01-04,signup,A
346,2024-01-07,active,A
346,2024-01-09,active,A
346,2024-01-10,active,A
347,2024-01-02,signup,B
347,2024-01-03,active,B
347,2024-01-05,active,B
347,2024-01-06,active,B
347,2024-01-08,active,B
348,2024-01-03,signup,B
348,2024-01-04,active,B
348,2024-01-05,active,B
348,2024-01-06,active,B
348,2024-01-07,active,B
348,2024-01-08,active,B
348,2024-01-09,active,B
349,2024-01-03,signup,A
349,2024-01-04,active,A
349,2024-01-05,active,A
349,2024-01-06,active,A
349,2024-01-07,active,A
350,2024-01-01,signup,A
350,2024-01-02,active,A
350,2024-01-05,active,A
350,2024-01-07,active,A
351,2024-01-11,signup,A
351,2024-01-13,active,A
351,2024-01-15,active,A
351,2024-01-16,active,A
351,2024-01-17,active,A
352,2024-01-02,signup,A
352,2024-01-03,active,A
352,2024-01-04,active,A
352,2024-01-05,active,A
352,2024-01-07,active,A
352,2024-01-08,active,A
353,2024-01-06,signup,A
353,2024-01-07,active,A
353,2024-01-08,active,A
353,2024-01-09,active,A
353,2024-01-12,active,A
354,2024-01-07,signup,B
354,2024-01-08,active,B
354,2024-01-09,active,B
354,2024-01-11,active,B
354,2024-01-12,active,B
354,2024-01-13,active,B
355,2024-01-09,signup,B
355,2024-01-10,active,B
355,2024-01-11,active,B
355,2024-01-15,active,B
356,2024-01-04,signup,B
356,2024-01-05,active,B
356,2024-01-07,active,B
356,2024-01-08,active,B
356,2024-01-10,active,B
357,2024-01-07,signup,A
357,2024-01-08,active,A
357,2024-01-10,active,A
357,2024-01-11,active,A
357,2024-01-12,active,A
357,2024-01-13,active,A
358,2024-01-10,signup,A
358,2024-01-11,active,A
358,2024-01-12,active,A
358,2024-01-13,active,A
358,2024-01-14,active,A
358,2024-01-16,active,A
359,2024-01-07,signup,A
359,2024-01-10,active,A
359,2024-01-13,active,A
360,2024-01-06,signup,A
360,2024-01-07,active,A
360,2024-01-11,active,A
360,2024-01-12,active,A
361,2024-01-11,signup,B
361,2024-01-13,active,B
361,2024-01-16,active,B
362,2024-01-06,signup,A
362,2024-01-07,active,A
362,2024-01-08,active,A
362,2024-01-10,active,A
363,2024-01-02,signup,A
363,2024-01-04,active,A
363,2024-01-07,active,A
363,2024-01-08,active,A
364,2024-01-10,signup,A
364,2024-01-11,active,A
364,2024-01-12,active,A
364,2024-01-13,active,A
364,2024-01-14,active,A
364,2024-01-15,active,A
364,2024-01-16,active,A
365,2024-01-02,signup,A
365,2024-01-03,active,A
365,2024-01-04,active,A
365,2024-01-05,active,A
365,2024-01-06,active,A
365,2024-01-07,active,A
365,2024-01-08,active,A
366,2024-01-04,signup,A
366,2024-01-06,active,A
366,2024-01-08,active,A
366,2024-01-10,active,A
367,2024-01-11,signup,A
367,2024-01-12,active,A
367,2024-01-14,active,A
367,2024-01-16,active,A
368,2024-01-08,signup,A
368,2024-01-09,active,A
368,2024-01-10,active,A
368,2024-01-13,active,A
369,2024-01-03,signup,A
369,2024-01-04,active,A
369,2024-01-06,active,A
369,2024-01-07,active,A
369,2024-01-09,active,A
370,2024-01-10,signup,A
370,2024-01-11,active,A
370,2024-01-14,active,A
370,2024-01-15,active,A
370,2024-01-16,active,A
371,2024-01-03,signup,A
371,2024-01-05,active,A
371,2024-01-06,active,A
371,2024-01-07,active,A
371,2024-01-08,active,A
372,2024-01-11,signup,A
372,2024-01-13,active,A
372,2024-01-14,active,A
372,2024-01-16,active,A
372,2024-01-17,active,A
373,2024-01-11,signup,A
373,2024-01-12,active,A
373,2024-01-14,active,A
373,2024-01-15,active,A
373,2024-01-16,active,A
373,2024-01-17,active,A
374,2024-01-04,signup,A
374,2024-01-05,active,A
374,2024-01-07,active,A
374,2024-01-08,active,A
374,2024-01-09,active,A
375,2024-01-10,signup,B
375,2024-01-12,active,B
375,2024-01-14,active,B
375,2024-01-15,active,B
376,2024-01-07,signup,B
376,2024-01-09,active,B
376,2024-01-10,active,B
377,2024-01-03,signup,A
377,2024-01-05,active,A
377,2024-01-06,active,A
377,2024-01-07,active,A
377,2024-01-08,active,A
377,2024-01-09,active,A
378,2024-01-07,signup,A
378,2024-01-09,active,A
378,2024-01-10,active,A
378,2024-01-11,active,A
378,2024-01-13,active,A
379,2024-01-08,signup,B
379,2024-01-09,active,B
379,2024-01-12,active,B
379,2024-01-13,active,B
380,2024-01-03,signup,B
380,2024-01-04,active,B
380,2024-01-05,active,B
380,2024-01-07,active,B
380,2024-01-08,active,B
381,2024-01-03,signup,B
381,2024-01-05,active,B
381,2024-01-06,active,B
381,2024-01-07,active,B
382,2024-01-11,signup,B
382,2024-01-13,active,B
382,2024-01-15,active,B
383,2024-01-06,signup,A
383,2024-01-08,active,A
383,2024-01-10,active,A
383,2024-01-12,active,A
384,2024-01-07,signup,A
384,2024-01-09,active,A
384,2024-01-11,active,A
384,2024-01-12,active,A
384,2024-01-13,active,A
385,2024-01-03,signup,B
385,2024-01-04,active,B
385,2024-01-06,active,B
385,2024-01-09,active,B
386,2024-01-10,signup,B
386,2024-01-12,active,B
386,2024-01-14,active,B
386,2024-01-15,active,B
387,2024-01-06,signup,A
387,2024-01-08,active,A
387,2024-01-10,active,A
387,2024-01-11,active,A
388,2024-01-07,signup,A
388,2024-01-10,active,A
388,2024-01-11,active,A
388,2024-01-13,active,A
389,2024-01-03,signup,A
389,2024-01-05,active,A
389,2024-01-06,active,A
389,2024-01-07,active,A
390,2024-01-03,signup,A
390,2024-01-04,active,A
390,2024-01-08,active,A
390,2024-01-09,active,A
391,2024-01-05,signup,A
391,2024-01-06,active,A
391,2024-01-07,active,A
391,2024-01-08,active,A
391,2024-01-10,active,A
391,2024-01-11,active,A
392,2024-01-07,signup,B
392,2024-01-08,active,B
392,2024-01-13,active,B
393,2024-01-06,signup,A
393,2024-01-10,active,A
394,2024-01-01,signup,B
394,2024-01-02,active,B
394,2024-01-03,active,B
394,2024-01-04,active,B
394,2024-01-05,active,B
394,2024-01-07,active,B
395,2024-01-01,signup,B
395,2024-01-03,active,B
395,2024-01-04,active,B
395,2024-01-06,active,B
396,2024-01-01,signup,B
396,2024-01-02,active,B
396,2024-01-04,active,B
396,2024-01-05,active,B
396,2024-01-07,active,B
397,2024-01-08,signup,B
397,2024-01-09,active,B
397,2024-01-10,active,B
397,2024-01-11,active,B
398,2024-01-03,signup,A
398,2024-01-04,active,A
398,2024-01-06,active,A
398,2024-01-07,active,A
398,2024-01-08,active,A
399,2024-01-05,signup,A
399,2024-01-06,active,A
399,2024-01-07,active,A
399,2024-01-10,active,A
399,2024-01-11,active,A
400,2024-01-10,signup,B
400,2024-01-13,active,B
400,2024-01-15,active,B
401,2024-01-04,signup,B
401,2024-01-06,active,B
401,2024-01-07,active,B
401,2024-01-08,active,B
401,2024-01-09,active,B
402,2024-01-06,signup,A
402,2024-01-09,active,A
402,2024-01-11,active,A
402,2024-01-12,active,A
403,2024-01-04,signup,B
403,2024-01-05,active,B
403,2024-01-06,active,B
403,2024-01-07,active,B
403,2024-01-08,active,B
404,2024-01-11,signup,A
404,2024-01-12,active,A
404,2024-01-14,active,A
404,2024-01-15,active,A
404,2024-01-16,active,A
405,2024-01-01,signup,B
405,2024-01-03,active,B
405,2024-01-05,active,B
406,2024-01-08,signup,A
406,2024-01-11,active,A
406,2024-01-12,active,A
407,2024-01-08,signup,B
407,2024-01-09,active,B
407,2024-01-11,active,B
407,2024-01-13,active,B
408,2024-01-08,signup,A
408,2024-01-09,active,A
408,2024-01-11,active,A
408,2024-01-12,active,A
408,2024-01-13,active,A
408,2024-01-14,active,A
409,2024-01-09,signup,B
409,2024-01-11,active,B
409,2024-01-12,active,B
409,2024-01-13,active,B
409,2024-01-14,active,B
409,2024-01-15,active,B
410,2024-01-01,signup,A
410,2024-01-02,active,A
410,2024-01-03,active,A
410,2024-01-05,active,A
411,2024-01-11,signup,B
411,2024-01-12,active,B
411,2024-01-13,active,B
411,2024-01-15,active,B
412,2024-01-10,signup,A
412,2024-01-11,active,A
412,2024-01-12,active,A
412,2024-01-14,active,A
412,2024-01-15,active,A
412,2024-01-16,active,A
413,2024-01-01,signup,B
413,2024-01-03,active,B
413,2024-01-07,active,B
414,2024-01-08,signup,A
414,2024-01-11,active,A
414,2024-01-12,active,A
414,2024-01-13,active,A
414,2024-01-14,active,A
415,2024-01-01,signup,B
415,2024-01-02,active,B
415,2024-01-04,active,B
415,2024-01-07,active,B
416,2024-01-06,signup,B
416,2024-01-07,active,B
416,2024-01-09,active,B
416,2024-01-10,active,B
416,2024-01-11,active,B
417,2024-01-03,signup,B
417,2024-01-08,active,B
417,2024-01-09,active,B
418,2024-01-10,signup,A
418,2024-01-11,active,A
418,2024-01-13,active,A
419,2024-01-07,signup,B
419,2024-01-08,active,B
420,2024-01-03,signup,B
420,2024-01-05,active,B
420,2024-01-06,active,B
421,2024-01-04,signup,B
421,2024-01-05,active,B
421,2024-01-08,active,B
421,2024-01-09,active,B
421,2024-01-10,active,B
422,2024-01-05,signup,A
422,2024-01-06,active,A
422,2024-01-10,active,A
422,2024-01-11,active,A
423,2024-01-10,signup,A
423,2024-01-12,active,A
423,2024-01-14,active,A
423,2024-01-15,active,A
423,2024-01-16,active,A
424,2024-01-08,signup,B
424,2024-01-09,active,B
424,2024-01-10,active,B
424,2024-01-14,active,B
425,2024-01-02,signup,A
425,2024-01-03,active,A
425,2024-01-04,active,A
426,2024-01-03,signup,B
426,2024-01-08,active,B
427,2024-01-07,signup,B
427,2024-01-09,active,B
427,2024-01-12,active,B
428,2024-01-10,signup,B
428,2024-01-14,active,B
428,2024-01-15,active,B
429,2024-01-02,signup,A
429,2024-01-03,active,A
429,2024-01-04,active,A
429,2024-01-05,active,A
429,2024-01-07,active,A
429,2024-01-08,active,A
430,2024-01-05,signup,A
430,2024-01-06,active,A
430,2024-01-07,active,A
430,2024-01-10,active,A
430,2024-01-11,active,A
431,2024-01-05,signup,A
431,2024-01-07,active,A
431,2024-01-09,active,A
431,2024-01-10,active,A
431,2024-01-11,active,A
432,2024-01-07,signup,B
432,2024-01-08,active,B
432,2024-01-09,active,B
432,2024-01-10,active,B
432,2024-01-13,active,B
433,2024-01-10,signup,B
433,2024-01-11,active,B
433,2024-01-12,active,B
433,2024-01-13,active,B
433,2024-01-14,active,B
433,2024-01-15,active,B
434,2024-01-09,signup,B
434,2024-01-11,active,B
434,2024-01-12,active,B
434,2024-01-13,active,B
434,2024-01-14,active,B
435,2024-01-10,signup,A
435,2024-01-11,active,A
435,2024-01-12,active,A
436,2024-01-01,signup,A
436,2024-01-07,active,A
437,2024-01-09,signup,A
437,2024-01-12,active,A
437,2024-01-13,active,A
437,2024-01-14,active,A
437,2024-01-15,active,A
438,2024-01-08,signup,B
438,2024-01-09,active,B
438,2024-01-11,active,B
438,2024-01-12,active,B
438,2024-01-14,active,B
439,2024-01-02,signup,A
439,2024-01-03,active,A
439,2024-01-04,active,A
439,2024-01-06,active,A
439,2024-01-07,active,A
440,2024-01-01,signup,B
440,2024-01-05,active,B
440,2024-01-07,active,B
441,2024-01-03,signup,A
441,2024-01-04,active,A
441,2024-01-06,active,A
441,2024-01-08,active,A
441,2024-01-09,active,A
442,2024-01-11,signup,A
442,2024-01-12,active,A
442,2024-01-13,active,A
442,2024-01-15,active,A
442,2024-01-16,active,A
443,2024-01-09,signup,B
443,2024-01-10,active,B
443,2024-01-12,active,B
443,2024-01-13,active,B
443,2024-01-14,active,B
443,2024-01-15,active,B
444,2024-01-11,signup,B
444,2024-01-14,active,B
444,2024-01-15,active,B
444,2024-01-17,active,B
445,2024-01-06,signup,A
445,2024-01-07,active,A
445,2024-01-08,active,A
445,2024-01-09,active,A
445,2024-01-10,active,A
446,2024-01-02,signup,B
446,2024-01-07,active,B
446,2024-01-08,active,B
447,2024-01-10,signup,A
447,2024-01-11,active,A
447,2024-01-12,active,A
447,2024-01-13,active,A
447,2024-01-16,active,A
448,2024-01-08,signup,A
448,2024-01-10,active,A
448,2024-01-13,active,A
449,2024-01-08,signup,B
449,2024-01-10,active,B
449,2024-01-11,active,B
449,2024-01-12,active,B
449,2024-01-14,active,B
450,2024-01-07,signup,B
450,2024-01-09,active,B
450,2024-01-10,active,B
450,2024-01-12,active,B
451,2024-01-10,signup,A
451,2024-01-11,active,A
451,2024-01-15,active,A
451,2024-01-16,active,A
452,2024-01-10,signup,B
452,2024-01-11,active,B
452,2024-01-12,active,B
453,2024-01-06,signup,A
453,2024-01-07,active,A
453,2024-01-08,active,A
453,2024-01-09,active,A
453,2024-01-10,active,A
453,2024-01-11,active,A
454,2024-01-09,signup,A
454,2024-01-12,active,A
454,2024-01-15,active,A
455,2024-01-06,signup,B
455,2024-01-08,active,B
455,2024-01-09,active,B
455,2024-01-11,active,B
455,2024-01-12,active,B
